from,to,anno,tipo,sigla_prov_from,cod_prov_from,sigla_prov_to,cod_prov_to,data_evento
079106,102032,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079107,102033,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079109,102034,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079111,101020,1995,AP-Cambio appartenenza Provincia,CZ,079,KR,101,01/01/1995
079112,102035,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079113,101021,1995,AP-Cambio appartenenza Provincia,CZ,079,KR,101,01/01/1995
079119,101022,1995,AP-Cambio appartenenza Provincia,CZ,079,KR,101,01/01/1995
079121,102036,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079124,101023,1995,AP-Cambio appartenenza Provincia,CZ,079,KR,101,01/01/1995
079125,101024,1995,AP-Cambio appartenenza Provincia,CZ,079,KR,101,01/01/1995
079128,102037,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079132,102038,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079135,102039,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079136,102040,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079140,102041,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079141,102042,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079144,102043,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079145,101025,1995,AP-Cambio appartenenza Provincia,CZ,079,KR,101,01/01/1995
079149,102044,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079150,101026,1995,AP-Cambio appartenenza Provincia,CZ,079,KR,101,01/01/1995
079152,102045,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079153,102046,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079154,101027,1995,AP-Cambio appartenenza Provincia,CZ,079,KR,101,01/01/1995
079155,102047,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079156,102048,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079158,102049,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
079159,102050,1995,AP-Cambio appartenenza Provincia,CZ,079,VV,102,01/01/1995
006037,006047,1994,AQ-Acquisizione territorio,AL,006,AL,006,14/12/1994
006047,006037,1994,CE-Cessione territorio,AL,006,AL,006,14/12/1994
005035,005086,1994,AQ-Acquisizione territorio,AT,005,AT,005,28/07/1994
005086,005035,1994,CE-Cessione territorio,AT,005,AT,005,28/07/1994
071030,072007,1994,CE-Cessione territorio,FG,071,BA,072,01/01/1994
071030,072007,1994,AQ-Acquisizione territorio,FG,071,BA,072,01/01/1994
071057,072007,1994,AQ-Acquisizione territorio,FG,071,BA,072,01/01/1994
071057,072007,1994,CE-Cessione territorio,FG,071,BA,072,01/01/1994
072007,071030,1994,CE-Cessione territorio,BA,072,FG,071,01/01/1994
072007,071030,1994,AQ-Acquisizione territorio,BA,072,FG,071,01/01/1994
072007,071057,1994,CE-Cessione territorio,BA,072,FG,071,01/01/1994
072007,071057,1994,AQ-Acquisizione territorio,BA,072,FG,071,01/01/1994
073027,073029,1994,CECS-Cessione territorio per costituzione nuova unità,TA,073,TA,073,01/01/1994
073029,073027,1994,CS-Costituzione,TA,073,TA,073,01/01/1994
058057,058121,1993,CECS-Cessione territorio per costituzione nuova unità,RM,058,RM,058,05/11/1993
058121,058057,1993,CS-Costituzione,RM,058,RM,058,05/11/1993
028011,028061,1993,AQ-Acquisizione territorio,PD,028,PD,028,14/07/1993
028061,028011,1993,CE-Cessione territorio,PD,028,PD,028,14/07/1993
021035,021066,1993,AQ-Acquisizione territorio,BZ,021,BZ,021,14/04/1993
021066,021035,1993,CE-Cessione territorio,BZ,021,BZ,021,14/04/1993
022091,022091,1993,CD-Cambio denominazione,TN,022,TN,022,14/04/1993
059004,059026,1992,CE-Cessione territorio,LT,059,LT,059,01/09/1992
059026,059004,1992,AQ-Acquisizione territorio,LT,059,LT,059,01/09/1992
062074,062074,1992,CD-Cambio denominazione,BN,062,BN,062,28/07/1992
058091,058120,1992,CECS-Cessione territorio per costituzione nuova unità,RM,058,RM,058,04/04/1992
058120,058091,1992,CS-Costituzione,RM,058,RM,058,04/04/1992
035006,035029,1992,CE-Cessione territorio,RE,035,RE,035,30/01/1992
035006,035029,1992,AQ-Acquisizione territorio,RE,035,RE,035,30/01/1992
035029,035006,1992,CE-Cessione territorio,RE,035,RE,035,30/01/1992
035029,035006,1992,AQ-Acquisizione territorio,RE,035,RE,035,30/01/1992
092009,092109,1991,CECS-Cessione territorio per costituzione nuova unità,CA,092,CA,092,10/12/1991
092109,092009,1991,CS-Costituzione,CA,092,CA,092,10/12/1991
007064,007064,1991,CD-Cambio denominazione,AO,007,AO,007,21/08/1991
095037,095037,1991,CD-Cambio denominazione,OR,095,OR,095,10/07/1991
035018,035018,1991,CD-Cambio denominazione,RE,035,RE,035,18/06/1991
047012,047021,1991,CE-Cessione territorio,PT,047,PT,047,15/05/1991
047021,047012,1991,AQ-Acquisizione territorio,PT,047,PT,047,15/05/1991
070071,070071,1991,CD-Cambio denominazione,CB,070,CB,070,01/05/1991
