event_id,tipo_var,anno_evento,data_evento,sigla_prov_from,cod_prov_from,sigla_prov_to,cod_prov_to,from,to
EV_2003_AQ-Acquisizione_territorio_071063_071036_03-10-2003,AQ-Acquisizione territorio,2003,03/10/2003,FG,071,FG,071,071063,071036
EV_2003_CE-Cessione_territorio_093022_093036_17-04-2003,CE-Cessione territorio,2003,17/04/2003,PN,093,PN,093,093022,093036
EV_2003_AQ-Acquisizione_territorio_093036_093022_17-04-2003,AQ-Acquisizione territorio,2003,17/04/2003,PN,093,PN,093,093036,093022
EV_2003_AQES-Acquisizione_per_estinzione_015027_015250_06-03-2003,AQES-Acquisizione per estinzione,2003,06/03/2003,MI,015,MI,015,015027,015250
EV_2003_ES-Estinzione_015250_015027_06-03-2003,ES-Estinzione,2003,06/03/2003,MI,015,MI,015,015250,015027
EV_2003_ES-Estinzione_013208_013248_01-01-2003,ES-Estinzione,2003,01/01/2003,CO,013,CO,013,013208,013248
EV_2003_ES-Estinzione_013210_013248_01-01-2003,ES-Estinzione,2003,01/01/2003,CO,013,CO,013,013210,013248
EV_2003_CS-Costituzione_013248_013208_01-01-2003,CS-Costituzione,2003,01/01/2003,CO,013,CO,013,013248,013208
EV_2003_CS-Costituzione_013248_013210_01-01-2003,CS-Costituzione,2003,01/01/2003,CO,013,CO,013,013248,013210
EV_2002_AQ-Acquisizione_territorio_015010_015204_26-10-2002,AQ-Acquisizione territorio,2002,26/10/2002,MI,015,MI,015,015010,015204
EV_2002_CE-Cessione_territorio_015204_015010_26-10-2002,CE-Cessione territorio,2002,26/10/2002,MI,015,MI,015,015204,015010
EV_2002_CE-Cessione_territorio_016039_016196_26-10-2002,CE-Cessione territorio,2002,26/10/2002,BG,016,BG,016,016039,016196
EV_2002_AQ-Acquisizione_territorio_016196_016039_26-10-2002,AQ-Acquisizione territorio,2002,26/10/2002,BG,016,BG,016,016196,016039
EV_2002_AQ-Acquisizione_territorio_016196_016246_26-10-2002,AQ-Acquisizione territorio,2002,26/10/2002,BG,016,BG,016,016196,016246
EV_2002_CE-Cessione_territorio_016246_016196_26-10-2002,CE-Cessione territorio,2002,26/10/2002,BG,016,BG,016,016246,016196
EV_2002_AQ-Acquisizione_territorio_017001_017160_26-10-2002,AQ-Acquisizione territorio,2002,26/10/2002,BS,017,BS,017,017001,017160
EV_2002_AQ-Acquisizione_territorio_017040_017163_26-10-2002,AQ-Acquisizione territorio,2002,26/10/2002,BS,017,BS,017,017040,017163
EV_2002_CE-Cessione_territorio_017160_017001_26-10-2002,CE-Cessione territorio,2002,26/10/2002,BS,017,BS,017,017160,017001
EV_2002_CE-Cessione_territorio_017163_017040_26-10-2002,CE-Cessione territorio,2002,26/10/2002,BS,017,BS,017,017163,017040
EV_2002_CE-Cessione_territorio_018053_018181_26-10-2002,CE-Cessione territorio,2002,26/10/2002,PV,018,PV,018,018053,018181
EV_2002_AQ-Acquisizione_territorio_018053_018181_26-10-2002,AQ-Acquisizione territorio,2002,26/10/2002,PV,018,PV,018,018053,018181
EV_2002_AQ-Acquisizione_territorio_018181_018053_26-10-2002,AQ-Acquisizione territorio,2002,26/10/2002,PV,018,PV,018,018181,018053
EV_2002_CE-Cessione_territorio_018181_018053_26-10-2002,CE-Cessione territorio,2002,26/10/2002,PV,018,PV,018,018181,018053
EV_2002_CD-Cambio_denominazione_041035_041035_07-06-2002,CD-Cambio denominazione,2002,07/06/2002,PU,041,PU,041,041035,041035
EV_2001_CECS-Cessione_territorio_per_costituzione_nuova_unit__015027_015250_12-12-2001,CECS-Cessione territorio per costituzione nuova unità,2001,12/12/2001,MI,015,MI,015,015027,015250
EV_2001_CS-Costituzione_015250_015027_12-12-2001,CS-Costituzione,2001,12/12/2001,MI,015,MI,015,015250,015027
EV_2001_CECS-Cessione_territorio_per_costituzione_nuova_unit__058047_058122_15-10-2001,CECS-Cessione territorio per costituzione nuova unità,2001,15/10/2001,RM,058,RM,058,058047,058122
EV_2001_CECS-Cessione_territorio_per_costituzione_nuova_unit__058059_058122_15-10-2001,CECS-Cessione territorio per costituzione nuova unità,2001,15/10/2001,RM,058,RM,058,058059,058122
EV_2001_CS-Costituzione_058122_058047_15-10-2001,CS-Costituzione,2001,15/10/2001,RM,058,RM,058,058122,058047
EV_2001_CS-Costituzione_058122_058059_15-10-2001,CS-Costituzione,2001,15/10/2001,RM,058,RM,058,058122,058059
EV_2000_CE-Cessione_territorio_023012_023040_16-07-2000,CE-Cessione territorio,2000,16/07/2000,VR,023,VR,023,023012,023040
EV_2000_CE-Cessione_territorio_023012_023055_16-07-2000,CE-Cessione territorio,2000,16/07/2000,VR,023,VR,023,023012,023055
EV_2000_AQ-Acquisizione_territorio_023040_023012_16-07-2000,AQ-Acquisizione territorio,2000,16/07/2000,VR,023,VR,023,023040,023012
EV_2000_AQ-Acquisizione_territorio_023055_023012_16-07-2000,AQ-Acquisizione territorio,2000,16/07/2000,VR,023,VR,023,023055,023012
EV_2000_AQ-Acquisizione_territorio_017046_017166_14-04-2000,AQ-Acquisizione territorio,2000,14/04/2000,BS,017,BS,017,017046,017166
EV_2000_CE-Cessione_territorio_017166_017046_14-04-2000,CE-Cessione territorio,2000,14/04/2000,BS,017,BS,017,017166,017046
EV_2000_AQ-Acquisizione_territorio_073023_073027_11-02-2000,AQ-Acquisizione territorio,2000,11/02/2000,TA,073,TA,073,073023,073027
EV_2000_CE-Cessione_territorio_073023_073027_11-02-2000,CE-Cessione territorio,2000,11/02/2000,TA,073,TA,073,073023,073027
EV_2000_CE-Cessione_territorio_073027_073023_11-02-2000,CE-Cessione territorio,2000,11/02/2000,TA,073,TA,073,073027,073023
EV_2000_AQ-Acquisizione_territorio_073027_073023_11-02-2000,AQ-Acquisizione territorio,2000,11/02/2000,TA,073,TA,073,073027,073023
EV_2000_AQ-Acquisizione_territorio_001109_001218_01-01-2000,AQ-Acquisizione territorio,2000,01/01/2000,TO,001,TO,001,001109,001218
EV_2000_CE-Cessione_territorio_001218_001109_01-01-2000,CE-Cessione territorio,2000,01/01/2000,TO,001,TO,001,001218,001109
EV_1999_CE-Cessione_territorio_022036_022039_08-12-1999,CE-Cessione territorio,1999,08/12/1999,TN,022,TN,022,022036,022039
EV_1999_AQ-Acquisizione_territorio_022039_022036_08-12-1999,AQ-Acquisizione territorio,1999,08/12/1999,TN,022,TN,022,022039,022036
EV_1999_CD-Cambio_denominazione_071049_071049_22-10-1999,CD-Cambio denominazione,1999,22/10/1999,FG,071,FG,071,071049,071049
EV_1999_CD-Cambio_denominazione_081003_081003_20-09-1999,CD-Cambio denominazione,1999,20/09/1999,TP,081,TP,081,081003,081003
EV_1999_CE-Cessione_territorio_010043_010060_16-09-1999,CE-Cessione territorio,1999,16/09/1999,GE,010,GE,010,010043,010060
EV_1999_AQ-Acquisizione_territorio_010060_010043_16-09-1999,AQ-Acquisizione territorio,1999,16/09/1999,GE,010,GE,010,010060,010043
EV_1999_CE-Cessione_territorio_014005_014029_27-07-1999,CE-Cessione territorio,1999,27/07/1999,SO,014,SO,014,014005,014029
EV_1999_AQ-Acquisizione_territorio_014005_014029_27-07-1999,AQ-Acquisizione territorio,1999,27/07/1999,SO,014,SO,014,014005,014029
EV_1999_CE-Cessione_territorio_014029_014005_27-07-1999,CE-Cessione territorio,1999,27/07/1999,SO,014,SO,014,014029,014005
EV_1999_AQ-Acquisizione_territorio_014029_014005_27-07-1999,AQ-Acquisizione territorio,1999,27/07/1999,SO,014,SO,014,014029,014005
EV_1999_AQ-Acquisizione_territorio_022050_022196_14-07-1999,AQ-Acquisizione territorio,1999,14/07/1999,TN,022,TN,022,022050,022196
EV_1999_CE-Cessione_territorio_022050_022196_14-07-1999,CE-Cessione territorio,1999,14/07/1999,TN,022,TN,022,022050,022196
EV_1999_AQ-Acquisizione_territorio_022196_022050_14-07-1999,AQ-Acquisizione territorio,1999,14/07/1999,TN,022,TN,022,022196,022050
EV_1999_CE-Cessione_territorio_022196_022050_14-07-1999,CE-Cessione territorio,1999,14/07/1999,TN,022,TN,022,022196,022050
EV_1999_CECS-Cessione_territorio_per_costituzione_nuova_unit__027042_027044_02-04-1999,CECS-Cessione territorio per costituzione nuova unità,1999,02/04/1999,VE,027,VE,027,027042,027044
EV_1999_CS-Costituzione_027044_027042_02-04-1999,CS-Costituzione,1999,02/04/1999,VE,027,VE,027,027044,027042
EV_1999_CE-Cessione_territorio_101002_101006_13-01-1999,CE-Cessione territorio,1999,13/01/1999,KR,101,KR,101,101002,101006
EV_1999_AQ-Acquisizione_territorio_101002_101006_13-01-1999,AQ-Acquisizione territorio,1999,13/01/1999,KR,101,KR,101,101002,101006
EV_1999_CE-Cessione_territorio_101006_101002_13-01-1999,CE-Cessione territorio,1999,13/01/1999,KR,101,KR,101,101006,101002
EV_1999_AQ-Acquisizione_territorio_101006_101002_13-01-1999,AQ-Acquisizione territorio,1999,13/01/1999,KR,101,KR,101,101006,101002
EV_1999_ES-Estinzione_096036_096084_01-01-1999,ES-Estinzione,1999,01/01/1999,BI,096,BI,096,096036,096084
EV_1999_ES-Estinzione_096045_096084_01-01-1999,ES-Estinzione,1999,01/01/1999,BI,096,BI,096,096045,096084
EV_1999_CS-Costituzione_096084_096036_01-01-1999,CS-Costituzione,1999,01/01/1999,BI,096,BI,096,096084,096036
EV_1999_CS-Costituzione_096084_096045_01-01-1999,CS-Costituzione,1999,01/01/1999,BI,096,BI,096,096084,096045
EV_1998_CE-Cessione_territorio_066057_066092_09-12-1998,CE-Cessione territorio,1998,09/12/1998,AQ,066,AQ,066,066057,066092
EV_1998_AQ-Acquisizione_territorio_066092_066057_09-12-1998,AQ-Acquisizione territorio,1998,09/12/1998,AQ,066,AQ,066,066092,066057
EV_1998_AQ-Acquisizione_territorio_022039_025044_23-10-1998,AQ-Acquisizione territorio,1998,23/10/1998,TN,022,BL,025,022039,025044
EV_1998_CE-Cessione_territorio_025044_022039_23-10-1998,CE-Cessione territorio,1998,23/10/1998,BL,025,TN,022,025044,022039
EV_1998_ES-Estinzione_005043_005121_01-09-1998,ES-Estinzione,1998,01/09/1998,AT,005,AT,005,005043,005121
EV_1998_ES-Estinzione_005078_005121_01-09-1998,ES-Estinzione,1998,01/09/1998,AT,005,AT,005,005078,005121
EV_1998_ES-Estinzione_005102_005121_01-09-1998,ES-Estinzione,1998,01/09/1998,AT,005,AT,005,005102,005121
EV_1998_CS-Costituzione_005121_005043_01-09-1998,CS-Costituzione,1998,01/09/1998,AT,005,AT,005,005121,005043
EV_1998_CS-Costituzione_005121_005078_01-09-1998,CS-Costituzione,1998,01/09/1998,AT,005,AT,005,005121,005078
EV_1998_CS-Costituzione_005121_005102_01-09-1998,CS-Costituzione,1998,01/09/1998,AT,005,AT,005,005121,005102
EV_1998_AQ-Acquisizione_territorio_040007_040015_23-05-1998,AQ-Acquisizione territorio,1998,23/05/1998,FC,040,FC,040,040007,040015
EV_1998_CE-Cessione_territorio_040007_040015_23-05-1998,CE-Cessione territorio,1998,23/05/1998,FC,040,FC,040,040007,040015
EV_1998_AQ-Acquisizione_territorio_040015_040007_23-05-1998,AQ-Acquisizione territorio,1998,23/05/1998,FC,040,FC,040,040015,040007
EV_1998_CE-Cessione_territorio_040015_040007_23-05-1998,CE-Cessione territorio,1998,23/05/1998,FC,040,FC,040,040015,040007
EV_1998_CE-Cessione_territorio_015115_018150_19-04-1998,CE-Cessione territorio,1998,19/04/1998,MI,015,PV,018,015115,018150
EV_1998_AQ-Acquisizione_territorio_015115_018150_19-04-1998,AQ-Acquisizione territorio,1998,19/04/1998,MI,015,PV,018,015115,018150
EV_1998_AQ-Acquisizione_territorio_018150_015115_19-04-1998,AQ-Acquisizione territorio,1998,19/04/1998,PV,018,MI,015,018150,015115
EV_1998_CE-Cessione_territorio_018150_015115_19-04-1998,CE-Cessione territorio,1998,19/04/1998,PV,018,MI,015,018150,015115
EV_1997_AQ-Acquisizione_territorio_012069_012100_26-07-1997,AQ-Acquisizione territorio,1997,26/07/1997,VA,012,VA,012,012069,012100
EV_1997_CE-Cessione_territorio_012100_012069_26-07-1997,CE-Cessione territorio,1997,26/07/1997,VA,012,VA,012,012100,012069
EV_1997_CE-Cessione_territorio_015007_015041_26-07-1997,CE-Cessione territorio,1997,26/07/1997,MI,015,MI,015,015007,015041
EV_1997_AQ-Acquisizione_territorio_015007_015041_26-07-1997,AQ-Acquisizione territorio,1997,26/07/1997,MI,015,MI,015,015007,015041
EV_1997_CE-Cessione_territorio_015010_015200_26-07-1997,CE-Cessione territorio,1997,26/07/1997,MI,015,MI,015,015010,015200
EV_1997_AQ-Acquisizione_territorio_015041_015007_26-07-1997,AQ-Acquisizione territorio,1997,26/07/1997,MI,015,MI,015,015041,015007
EV_1997_CE-Cessione_territorio_015041_015007_26-07-1997,CE-Cessione territorio,1997,26/07/1997,MI,015,MI,015,015041,015007
EV_1997_AQ-Acquisizione_territorio_015146_015209_26-07-1997,AQ-Acquisizione territorio,1997,26/07/1997,MI,015,MI,015,015146,015209
EV_1997_AQ-Acquisizione_territorio_015200_015010_26-07-1997,AQ-Acquisizione territorio,1997,26/07/1997,MI,015,MI,015,015200,015010
EV_1997_CE-Cessione_territorio_015209_015146_26-07-1997,CE-Cessione territorio,1997,26/07/1997,MI,015,MI,015,015209,015146
EV_1997_AQ-Acquisizione_territorio_098029_098054_26-07-1997,AQ-Acquisizione territorio,1997,26/07/1997,LO,098,LO,098,098029,098054
EV_1997_CE-Cessione_territorio_098029_098054_26-07-1997,CE-Cessione territorio,1997,26/07/1997,LO,098,LO,098,098029,098054
EV_1997_AQ-Acquisizione_territorio_098054_098029_26-07-1997,AQ-Acquisizione territorio,1997,26/07/1997,LO,098,LO,098,098054,098029
EV_1997_CE-Cessione_territorio_098054_098029_26-07-1997,CE-Cessione territorio,1997,26/07/1997,LO,098,LO,098,098054,098029
EV_1997_CE-Cessione_territorio_091013_091049_07-02-1997,CE-Cessione territorio,1997,07/02/1997,NU,091,NU,091,091013,091049
EV_1997_AQ-Acquisizione_territorio_091049_091013_07-02-1997,AQ-Acquisizione territorio,1997,07/02/1997,NU,091,NU,091,091049,091013
EV_1996_CE-Cessione_territorio_028014_028068_07-12-1996,CE-Cessione territorio,1996,07/12/1996,PD,028,PD,028,028014,028068
EV_1996_AQ-Acquisizione_territorio_028068_028014_07-12-1996,AQ-Acquisizione territorio,1996,07/12/1996,PD,028,PD,028,028068,028014
EV_1996_AQ-Acquisizione_territorio_023012_023040_01-09-1996,AQ-Acquisizione territorio,1996,01/09/1996,VR,023,VR,023,023012,023040
EV_1996_AQ-Acquisizione_territorio_023012_023055_01-09-1996,AQ-Acquisizione territorio,1996,01/09/1996,VR,023,VR,023,023012,023055
EV_1996_CE-Cessione_territorio_023040_023012_01-09-1996,CE-Cessione territorio,1996,01/09/1996,VR,023,VR,023,023040,023012
EV_1996_CE-Cessione_territorio_023055_023012_01-09-1996,CE-Cessione territorio,1996,01/09/1996,VR,023,VR,023,023055,023012
EV_1996_CD-Cambio_denominazione_090044_090044_13-08-1996,CD-Cambio denominazione,1996,13/08/1996,SS,090,SS,090,090044,090044
EV_1996_AQ-Acquisizione_territorio_001206_001287_01-03-1996,AQ-Acquisizione territorio,1996,01/03/1996,TO,001,TO,001,001206,001287
EV_1996_CE-Cessione_territorio_001287_001206_01-03-1996,CE-Cessione territorio,1996,01/03/1996,TO,001,TO,001,001287,001206
EV_1996_CE-Cessione_territorio_022153_022191_14-02-1996,CE-Cessione territorio,1996,14/02/1996,TN,022,TN,022,022153,022191
EV_1996_AQ-Acquisizione_territorio_022191_022153_14-02-1996,AQ-Acquisizione territorio,1996,14/02/1996,TN,022,TN,022,022191,022153
EV_1996_CECS-Cessione_territorio_per_costituzione_nuova_unit__090017_090090_24-01-1996,CECS-Cessione territorio per costituzione nuova unità,1996,24/01/1996,SS,090,SS,090,090017,090090
EV_1996_CS-Costituzione_090090_090017_24-01-1996,CS-Costituzione,1996,24/01/1996,SS,090,SS,090,090090,090017
EV_1995_AQES-Acquisizione_per_estinzione_058057_058121_21-09-1995,AQES-Acquisizione per estinzione,1995,21/09/1995,RM,058,RM,058,058057,058121
EV_1995_ES-Estinzione_058121_058057_21-09-1995,ES-Estinzione,1995,21/09/1995,RM,058,RM,058,058121,058057
EV_1995_CE-Cessione_territorio_021056_021064_31-08-1995,CE-Cessione territorio,1995,31/08/1995,BZ,021,BZ,021,021056,021064
EV_1995_AQ-Acquisizione_territorio_021064_021056_31-08-1995,AQ-Acquisizione territorio,1995,31/08/1995,BZ,021,BZ,021,021064,021056
EV_1995_CE-Cessione_territorio_015015_015115_05-05-1995,CE-Cessione territorio,1995,05/05/1995,MI,015,MI,015,015015,015115
EV_1995_AQ-Acquisizione_territorio_015015_015115_05-05-1995,AQ-Acquisizione territorio,1995,05/05/1995,MI,015,MI,015,015015,015115
EV_1995_AQ-Acquisizione_territorio_015115_015015_05-05-1995,AQ-Acquisizione territorio,1995,05/05/1995,MI,015,MI,015,015115,015015
EV_1995_CE-Cessione_territorio_015115_015015_05-05-1995,CE-Cessione territorio,1995,05/05/1995,MI,015,MI,015,015115,015015
EV_1995_CE-Cessione_territorio_015139_015171_05-05-1995,CE-Cessione territorio,1995,05/05/1995,MI,015,MI,015,015139,015171
EV_1995_AQ-Acquisizione_territorio_015139_015171_05-05-1995,AQ-Acquisizione territorio,1995,05/05/1995,MI,015,MI,015,015139,015171
EV_1995_AQ-Acquisizione_territorio_015171_015139_05-05-1995,AQ-Acquisizione territorio,1995,05/05/1995,MI,015,MI,015,015171,015139
EV_1995_CE-Cessione_territorio_015171_015139_05-05-1995,CE-Cessione territorio,1995,05/05/1995,MI,015,MI,015,015171,015139
EV_1995_AQ-Acquisizione_territorio_017127_017136_05-05-1995,AQ-Acquisizione territorio,1995,05/05/1995,BS,017,BS,017,017127,017136
EV_1995_CE-Cessione_territorio_017136_017127_05-05-1995,CE-Cessione territorio,1995,05/05/1995,BS,017,BS,017,017136,017127
EV_1995_CD-Cambio_denominazione_005001_005001_27-04-1995,CD-Cambio denominazione,1995,27/04/1995,AT,005,AT,005,005001,005001
EV_1995_ES-Estinzione_028024_028106_24-03-1995,ES-Estinzione,1995,24/03/1995,PD,028,PD,028,028024,028106
EV_1995_ES-Estinzione_028025_028106_24-03-1995,ES-Estinzione,1995,24/03/1995,PD,028,PD,028,028025,028106
EV_1995_CS-Costituzione_028106_028024_24-03-1995,CS-Costituzione,1995,24/03/1995,PD,028,PD,028,028106,028024
EV_1995_CS-Costituzione_028106_028025_24-03-1995,CS-Costituzione,1995,24/03/1995,PD,028,PD,028,028106,028025
EV_1995_AP-Cambio_appartenenza_Provincia_002001_096001_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002001,096001
EV_1995_AP-Cambio_appartenenza_Provincia_002005_096002_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002005,096002
EV_1995_AP-Cambio_appartenenza_Provincia_002010_096003_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002010,096003
EV_1995_AP-Cambio_appartenenza_Provincia_002012_096004_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002012,096004
EV_1995_AP-Cambio_appartenenza_Provincia_002013_096005_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002013,096005
EV_1995_AP-Cambio_appartenenza_Provincia_002018_096006_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002018,096006
EV_1995_AP-Cambio_appartenenza_Provincia_002020_096007_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002020,096007
EV_1995_AP-Cambio_appartenenza_Provincia_002022_096008_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002022,096008
EV_1995_AP-Cambio_appartenenza_Provincia_002023_096009_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002023,096009
EV_1995_AP-Cambio_appartenenza_Provincia_002024_096010_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002024,096010
EV_1995_AP-Cambio_appartenenza_Provincia_002026_096011_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002026,096011
EV_1995_AP-Cambio_appartenenza_Provincia_002027_096012_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002027,096012
EV_1995_AP-Cambio_appartenenza_Provincia_002028_096013_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002028,096013
EV_1995_AP-Cambio_appartenenza_Provincia_002034_096014_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002034,096014
EV_1995_AP-Cambio_appartenenza_Provincia_002036_096015_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002036,096015
EV_1995_AP-Cambio_appartenenza_Provincia_002037_096016_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002037,096016
EV_1995_AP-Cambio_appartenenza_Provincia_002039_096017_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002039,096017
EV_1995_AP-Cambio_appartenenza_Provincia_002040_096018_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002040,096018
EV_1995_AP-Cambio_appartenenza_Provincia_002044_096019_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002044,096019
EV_1995_AP-Cambio_appartenenza_Provincia_002046_096020_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002046,096020
EV_1995_AP-Cambio_appartenenza_Provincia_002050_096021_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002050,096021
EV_1995_AP-Cambio_appartenenza_Provincia_002051_096022_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002051,096022
EV_1995_AP-Cambio_appartenenza_Provincia_002053_096023_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002053,096023
EV_1995_AP-Cambio_appartenenza_Provincia_002055_096024_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002055,096024
EV_1995_AP-Cambio_appartenenza_Provincia_002056_096025_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002056,096025
EV_1995_AP-Cambio_appartenenza_Provincia_002060_096026_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002060,096026
EV_1995_AP-Cambio_appartenenza_Provincia_002063_096027_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002063,096027
EV_1995_AP-Cambio_appartenenza_Provincia_002064_096028_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002064,096028
EV_1995_AP-Cambio_appartenenza_Provincia_002069_096029_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002069,096029
EV_1995_AP-Cambio_appartenenza_Provincia_002073_096030_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002073,096030
EV_1995_AP-Cambio_appartenenza_Provincia_002074_096031_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002074,096031
EV_1995_AP-Cambio_appartenenza_Provincia_002075_096032_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002075,096032
EV_1995_AP-Cambio_appartenenza_Provincia_002076_096033_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002076,096033
EV_1995_AP-Cambio_appartenenza_Provincia_002077_096034_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002077,096034
EV_1995_AP-Cambio_appartenenza_Provincia_002080_096035_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002080,096035
EV_1995_AP-Cambio_appartenenza_Provincia_002081_096036_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002081,096036
EV_1995_AP-Cambio_appartenenza_Provincia_002083_096037_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002083,096037
EV_1995_AP-Cambio_appartenenza_Provincia_002084_096038_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002084,096038
EV_1995_AP-Cambio_appartenenza_Provincia_002085_096039_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002085,096039
EV_1995_AP-Cambio_appartenenza_Provincia_002086_096040_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002086,096040
EV_1995_AP-Cambio_appartenenza_Provincia_002087_096041_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002087,096041
EV_1995_AP-Cambio_appartenenza_Provincia_002092_096042_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002092,096042
EV_1995_AP-Cambio_appartenenza_Provincia_002094_096043_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002094,096043
EV_1995_AP-Cambio_appartenenza_Provincia_002095_096044_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002095,096044
EV_1995_AP-Cambio_appartenenza_Provincia_002098_096045_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002098,096045
EV_1995_AP-Cambio_appartenenza_Provincia_002099_096046_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002099,096046
EV_1995_AP-Cambio_appartenenza_Provincia_002100_096047_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002100,096047
EV_1995_AP-Cambio_appartenenza_Provincia_002101_096048_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002101,096048
EV_1995_AP-Cambio_appartenenza_Provincia_002103_096049_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002103,096049
EV_1995_AP-Cambio_appartenenza_Provincia_002105_096050_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002105,096050
EV_1995_AP-Cambio_appartenenza_Provincia_002106_096051_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002106,096051
EV_1995_AP-Cambio_appartenenza_Provincia_002109_096052_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002109,096052
EV_1995_AP-Cambio_appartenenza_Provincia_002117_096053_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002117,096053
EV_1995_AP-Cambio_appartenenza_Provincia_002119_096054_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002119,096054
EV_1995_AP-Cambio_appartenenza_Provincia_002120_096055_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002120,096055
EV_1995_AP-Cambio_appartenenza_Provincia_002124_096056_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002124,096056
EV_1995_AP-Cambio_appartenenza_Provincia_002125_096057_01-01-1995,AP-Cambio appartenenza Provincia,1995,01/01/1995,VC,002,BI,096,002125,096057
